ID	Year	Source	MST-14	MST-69	MST-93	MST-105	MST-118	MST-148	MST-321	MST-918
SRR22895706	2022	Human	cluster_48	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR22927707	2022	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR22957475	2022	Human	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR22998463	2022	Bovine	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23000214	2022	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23000215	2022	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23000217	2022	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23000220	2022	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23000221	2022	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23000232	2022	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23000233	2022	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23107377	2023	Human	singleton_177	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23291976	2023	Swine	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23371742	2023	Human	singleton_20	cluster_1	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23373639	2023	Human	cluster_34	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23447220	2023	Human	singleton_278	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23476173	2023	Bovine	cluster_92	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23476353	2023	Bovine	cluster_4	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23517698	2023	Bovine	cluster_30	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23566464	2023	Bovine	cluster_48	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23567705	2023	Human	cluster_73	cluster_6	cluster_4	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR23586165	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR23609947	2023	Human	singleton_258	cluster_7	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR23612590	2023	Other	singleton_182	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23613933	2023	Bovine	cluster_66	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23613937	2023	Bovine	cluster_66	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23686209	2023	Swine	singleton_254	cluster_4	cluster_1	cluster_1	cluster_1	cluster_2	cluster_2	cluster_1
SRR23724691	2023	Human	singleton_215	cluster_6	cluster_4	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR23782174	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR23920198	2023	Human	singleton_257	cluster_7	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR23920547	2023	Human	cluster_40	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR23928347	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR23956011	2023	Human	singleton_29	cluster_4	cluster_1	cluster_1	cluster_1	cluster_2	cluster_2	cluster_1
SRR23995927	2023	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24006174	2023	Human	cluster_40	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24016049	2023	Human	cluster_36	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR24018460	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR24052499	2023	Human	singleton_12	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24063276	2023	Bovine	cluster_66	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24102250	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR24128994	2023	Human	singleton_67	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24133868	2023	Swine	cluster_104	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24189443	Unknown	Unspecified Animal	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR24220670	2014	Chicken	singleton_146	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24285346	2023	Human	singleton_173	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24286765	2023	Unspecified Animal	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR24376493	2023	Bovine	cluster_92	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24413000	2020	Unspecified Animal	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24432352	2023	Swine	cluster_104	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24467575	2023	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24490148	2023	Human	cluster_66	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24519421	2023	Human	singleton_147	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24561065	2023	Human	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24564969	2023	Bovine	singleton_132	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24565015	2023	Human	cluster_20	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24652237	2023	Chicken	cluster_92	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24660197	2023	Human	singleton_221	cluster_6	cluster_4	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR24705991	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR24718903	2023	Human	cluster_42	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24718977	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR24725988	2023	Human	cluster_1	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24736035	2023	Human	cluster_39	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24736460	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR24748050	2023	Human	cluster_42	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24756267	2023	Swine	cluster_104	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24761989	2023	Human	cluster_1	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24764872	2023	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24764969	2023	Bovine	cluster_53	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24798259	Unknown	Human	cluster_57	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24798602	2023	Human	cluster_57	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24798823	2023	Human	cluster_57	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24823591	2023	Human	cluster_66	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24829774	2023	Human	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24871505	2023	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24895503	2023	Human	singleton_265	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24895715	2023	Bovine	cluster_39	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24899437	2023	Human	singleton_187	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24971578	2023	Human	cluster_57	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR24978200	2023	Bovine	cluster_66	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR25033784	2023	Human	singleton_245	cluster_6	cluster_4	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR25036237	2023	Human	singleton_246	cluster_6	cluster_4	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR25076313	2023	Human	singleton_113	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR25098539	2023	Human	cluster_66	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR25132925	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR25176379	2023	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR25246343	2023	Bovine	singleton_226	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR25302916	2023	Bovine	singleton_122	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR25425271	2023	Human	cluster_100	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR25441034	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR25447457	2023	Swine	cluster_102	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR25475105	2023	Human	singleton_87	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR25490101	2023	Human	cluster_100	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR25520003	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR25548970	2023	Human	cluster_36	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR25644237	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR25661098	2023	Human	singleton_203	cluster_6	cluster_4	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR25668560	2023	Human	singleton_222	cluster_7	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR25763656	2023	Human	cluster_4	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR25795217	2023	Human	singleton_159	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR25836875	2023	Swine	cluster_65	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR25939539	2023	Human	singleton_104	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26020648	2023	Bovine	cluster_46	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26020820	2023	Bovine	cluster_46	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26023551	2023	Bovine	cluster_46	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26053708	2023	Bovine	cluster_92	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26065116	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR26073747	2023	Turkey	cluster_65	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26094022	2023	Swine	cluster_65	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26107336	2023	Human	singleton_105	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26107418	2023	Human	cluster_12	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26125058	2023	Bovine	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26125215	2023	Bovine	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26132729	2023	Human	cluster_65	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26135275	2023	Bovine	cluster_92	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26166261	2023	Human	singleton_211	cluster_7	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR26167270	2023	Turkey	cluster_65	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26193951	2023	Human	singleton_53	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26204323	2023	Human	cluster_100	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26257705	2023	Bovine	cluster_53	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26257707	2023	Bovine	cluster_53	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26260057	2023	Human	cluster_67	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26268548	2023	Human	cluster_87	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26273769	2023	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26286951	2023	Human	singleton_220	cluster_6	cluster_4	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR26288233	2023	Swine	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26288360	2023	Bovine	singleton_171	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26393739	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR26411652	2023	Human	singleton_152	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26444600	2023	Bovine	cluster_66	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26471525	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR26471695	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR26472745	2023	Bovine	cluster_64	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26490610	2023	Bovine	cluster_34	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26490611	2023	Bovine	cluster_64	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26544168	2023	Human	cluster_86	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26544963	2023	Human	cluster_82	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26544988	2023	Human	cluster_82	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26544989	2023	Human	singleton_200	cluster_6	cluster_4	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR26586224	2023	Human	singleton_240	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26623257	2023	Bovine	cluster_20	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26628569	2023	Bovine	cluster_30	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26628570	2023	Bovine	cluster_30	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26628769	2023	Bovine	cluster_30	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26641378	2023	Human	cluster_100	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26641408	2023	Human	cluster_100	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26642219	2023	Human	cluster_82	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26700110	2023	Human	cluster_100	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26700143	2023	Human	singleton_26	cluster_2	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26726073	2023	Bovine	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26763602	2023	Human	cluster_82	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26763632	2023	Bovine	cluster_4	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26767222	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR26804874	2023	Human	cluster_100	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26848379	2023	Human	cluster_4	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26862501	2023	Bovine	cluster_92	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26865626	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR26891978	2023	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26892990	2023	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR26970545	2023	Human	cluster_12	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR26994285	2023	Human	singleton_114	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27012714	2023	Bovine	singleton_31	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27048113	2023	Human	cluster_102	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27145424	2023	Bovine	cluster_20	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27174006	2023	Human	cluster_105	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27209335	2023	Human	singleton_110	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27209361	2023	Human	cluster_44	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27222345	2023	Human	singleton_282	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27283886	2023	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27293249	2023	Human	cluster_68	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27295172	2023	Human	singleton_118	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27298580	2023	Human	cluster_12	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27318667	2023	Human	cluster_89	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27372381	2023	Human	cluster_68	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27376311	2023	Bovine	cluster_66	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27376314	2023	Bovine	cluster_66	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27376315	2023	Bovine	cluster_66	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27397879	2023	Human	cluster_66	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27398650	2023	Bovine	singleton_210	cluster_7	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR27398696	2023	Bovine	singleton_70	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27408825	2023	Human	cluster_102	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27467663	2023	Human	cluster_65	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27467922	2023	Other	singleton_61	cluster_4	cluster_1	cluster_1	cluster_1	cluster_2	cluster_2	cluster_1
SRR27490301	2023	Human	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27593418	2023	Human	cluster_92	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27650887	2024	Human	singleton_247	cluster_6	cluster_4	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR27697098	2023	Human	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27744989	2024	Bovine	singleton_133	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27758024	2024	Human	cluster_81	cluster_6	cluster_4	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR27759079	2024	Human	cluster_70	cluster_5	cluster_3	cluster_2	cluster_3	cluster_2	cluster_2	cluster_1
SRR27762889	2024	Human	cluster_81	cluster_6	cluster_4	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR27781021	2024	Human	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27799745	2024	Human	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27945589	2024	Bovine	cluster_76	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27946180	2024	Bovine	cluster_76	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27946183	2024	Bovine	cluster_76	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27946192	2024	Bovine	cluster_76	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27977605	2024	Turkey	cluster_65	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR27991464	2024	Human	singleton_196	cluster_6	cluster_4	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR28014454	2024	Bovine	singleton_57	cluster_4	cluster_1	cluster_1	cluster_1	cluster_2	cluster_2	cluster_1
SRR28153339	2024	Human	cluster_81	cluster_6	cluster_4	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR28168488	2024	Human	singleton_212	cluster_7	cluster_5	cluster_3	cluster_2	cluster_1	cluster_1	cluster_1
SRR28208214	2024	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR28211711	2024	Bovine	singleton_232	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR28215469	2024	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR28255317	2024	Human	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR28289948	2024	Human	singleton_32	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR28355160	2024	Human	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR28399131	2024	Human	singleton_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR28410678	2024	Human	singleton_9	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR28420786	2024	Bovine	cluster_107	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR2919952	2015	Bovine	singleton_167	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR2961915	2015	Bovine	cluster_60	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR2989192	2015	Swine	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR3098276	2015	Bovine	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR3156381	2015	Bovine	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR3180037	2015	Bovine	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR3475677	2016	Human	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR3476433	2016	Swine	singleton_185	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR3499731	2016	Other	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR3499778	2016	Human	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR3499787	2016	Human	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR3573899	2016	Other Poultry	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR3593679	2016	Human	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR3667925	2016	Human	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
SRR3667926	2016	Human	cluster_58	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_2	cluster_1
