ID	Year	Source	MST-14	MST-43	MST-50	MST-83	MST-93	MST-189
SRR19913910	2022	Human	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR19929131	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20006000	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20015851	2022	Human	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR20017817	2022	Turkey	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20020842	2022	Human	cluster_37	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR20047126	2022	Unspecified Animal	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR20047128	2022	Unspecified Animal	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR20047130	2022	Other	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR20063844	2022	Bovine	cluster_37	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR20063904	2022	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20096774	2022	Bovine	cluster_33	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR20172109	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20178042	2022	Bovine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20282992	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20285495	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR20288983	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20307705	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20318980	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20363265	2022	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR20363955	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20364900	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20374778	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR20414665	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20419233	2022	Human	singleton_155	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20443346	2022	Bovine	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20462956	2022	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20637470	2022	Human	singleton_240	singleton_13	cluster_7	cluster_3	cluster_2	cluster_1
SRR20677336	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20693431	2022	Human	singleton_122	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20710128	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR20710306	2022	Human	cluster_16	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR20711034	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20711052	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20728419	2022	Chicken	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20749311	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20749504	2022	Human	singleton_1	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR20771034	2022	Human	cluster_62	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20774910	2022	Human	cluster_62	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20789896	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20791608	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20796363	2022	Swine	cluster_53	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20823131	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR20894236	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20897044	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20960245	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR20964508	2022	Human	singleton_235	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR20964633	2022	Human	singleton_195	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21017286	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21026344	Unknown	Human	cluster_62	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21029637	2022	Human	cluster_50	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21030067	2022	Human	singleton_90	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21057346	2022	Swine	singleton_201	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21060002	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21065595	2022	Swine	singleton_7	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21068983	2022	Chicken	singleton_199	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21070914	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21070934	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21071584	2022	Human	cluster_16	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21071613	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21082783	2022	Human	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21083412	2022	Bovine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21086010	2022	Human	cluster_65	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21091678	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21092416	2022	Human	singleton_211	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21131715	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21143254	2022	Swine	singleton_239	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR21162439	2022	Swine	singleton_227	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21166228	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21170950	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21177734	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21190731	2022	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21193835	2022	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21193842	2022	Human	singleton_88	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21205520	2022	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21205662	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21284456	2022	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR21292008	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21299696	2022	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR2132184	2014	Swine	singleton_255	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21377580	2022	Human	cluster_55	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21380756	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21380894	2022	Swine	singleton_97	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21381167	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21462206	2022	Human	singleton_95	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21468497	2022	Human	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21531353	2022	Human	cluster_77	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21533460	2022	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21541992	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21542055	2022	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21546249	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21547424	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21553850	2022	Human	singleton_125	singleton_11	singleton_7	cluster_3	cluster_2	cluster_1
SRR21598148	2022	Bovine	singleton_214	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21604042	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21608377	2022	Turkey	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21618208	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21625612	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21642102	2022	Human	singleton_208	cluster_6	cluster_5	cluster_2	cluster_2	cluster_1
SRR21642961	2022	Human	cluster_52	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21644238	2022	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21661069	2022	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21662735	2022	Human	cluster_55	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21675913	2022	Human	cluster_35	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21679200	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21709935	2022	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR21710107	2022	Bovine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21712800	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21730683	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21730940	2022	Human	singleton_196	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21742252	2022	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21763296	2022	Bovine	cluster_35	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21763300	2022	Bovine	cluster_37	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21770753	2022	Bovine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21771138	2022	Swine	cluster_5	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21773832	2022	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR21802922	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21808092	2022	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21819134	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21831532	2022	Human	cluster_37	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21832286	2022	Human	cluster_77	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21839481	2022	Human	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR21853823	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21853939	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21862906	2022	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21863043	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21863739	Unknown	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21871757	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21895697	2022	Human	singleton_177	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21897543	2022	Human	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR21911639	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21937399	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR21937405	2022	Human	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21937928	2022	Bovine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21959370	2022	Human	singleton_250	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21975948	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR21976114	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22024917	2022	Human	cluster_53	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22033484	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22051280	2022	Human	singleton_110	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22069487	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22069571	2022	Human	cluster_32	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22070791	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22084242	2022	Human	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR22084678	2022	Human	cluster_76	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22084689	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22085270	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22085272	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22129668	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22143321	2022	Swine	cluster_60	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22143892	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22149465	2022	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR22149526	2022	Swine	cluster_43	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22196056	2022	Bovine	singleton_111	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22207002	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22216033	2022	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22216034	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22223007	2022	Bovine	singleton_86	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22230537	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22230541	2022	Human	cluster_50	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22250927	Unknown	Unspecified Animal	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22256933	2022	Human	cluster_41	cluster_6	cluster_5	cluster_2	cluster_2	cluster_1
SRR22257022	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22257029	2022	Human	singleton_254	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22276125	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22276136	2022	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22276192	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22282667	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22302885	2022	Bovine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22340589	2022	Swine	singleton_249	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22341614	2022	Bovine	cluster_37	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22341796	2022	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22342033	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22360559	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22361172	2022	Human	cluster_26	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22372849	2022	Human	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22372860	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22373047	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22378109	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR2239954	2015	Chicken	singleton_278	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22400463	2022	Human	singleton_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22434799	2022	Turkey	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22483781	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22489962	2022	Swine	singleton_226	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22535692	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22535748	2022	Other	cluster_44	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22535901	2022	Swine	cluster_44	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22540114	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22548467	2022	Human	singleton_36	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22548832	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22560428	2022	Human	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22566345	2022	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22585339	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22686403	2022	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR22686430	2022	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR22752155	2022	Human	singleton_256	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22768540	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22810296	2022	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22815034	2022	Human	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22822777	2022	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22829119	2022	Human	singleton_75	singleton_8	singleton_4	cluster_3	cluster_2	cluster_1
SRR22829130	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22829158	2022	Human	cluster_37	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22829329	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22850601	2022	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR22850611	2022	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22850613	2022	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR22854074	2022	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22879944	2022	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22879947	2022	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR22881442	2022	Human	singleton_198	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22884929	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22901483	2022	Human	singleton_81	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22902399	2022	Human	cluster_81	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22907304	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22929429	2022	Human	cluster_16	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR22955384	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22955386	2022	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR22957278	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR22975942	2022	Turkey	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23000235	2022	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR23000237	2022	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23000387	2022	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR23007524	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23022014	2022	Human	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23036640	2022	Human	cluster_30	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23053337	2022	Turkey	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23071323	2022	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23080496	2022	Human	cluster_52	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23101624	2023	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23103535	2022	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23108438	2022	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23111840	2022	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR23112017	2022	Human	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23126553	2023	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23136852	2022	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR23230957	2023	Swine	singleton_252	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23234569	2023	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23240559	2022	Human	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23257928	2023	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR23263058	2022	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR23291666	2023	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23318197	2023	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR23318258	2023	Swine	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23364250	2023	Swine	singleton_135	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23364281	2023	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23375253	2023	Turkey	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23440327	2023	Human	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR23455083	2023	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23455591	2023	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23477545	2023	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23499908	2023	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23509897	2023	Human	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR23512624	2023	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR23513881	2023	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR23584149	2023	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23588989	2023	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR23612073	2023	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23654373	2023	Human	cluster_80	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23686850	2023	Swine	singleton_228	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR23686881	2023	Swine	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR23697471	2023	Swine	cluster_58	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23697641	2023	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR23712538	2023	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23712543	2023	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23724892	2023	Human	cluster_60	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23782167	2023	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR23829589	2023	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23861679	2023	Human	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23871956	2023	Human	cluster_87	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR23906025	2023	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23919951	2023	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23927646	2023	Human	cluster_83	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23927772	2023	Human	cluster_69	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23929067	2023	Swine	cluster_63	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23947851	2023	Human	singleton_163	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23979204	2023	Swine	singleton_147	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
SRR23980224	2023	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR23993265	2023	Swine	cluster_84	cluster_10	cluster_7	cluster_3	cluster_2	cluster_1
SRR24007932	2023	Turkey	cluster_79	cluster_7	cluster_7	cluster_3	cluster_2	cluster_1
SRR24008702	2023	Turkey	cluster_57	cluster_8	cluster_6	cluster_3	cluster_2	cluster_1
