ID	Year	Source	MST-14	MST-58	MST-99	MST-208	MST-224	MST-270	MST-318	MST-394	MST-414
SRR7881742	2018	Human	cluster_214	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7881800	2018	Human	singleton_336	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7881936	2018	Human	singleton_401	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7882174	2018	Human	singleton_1066	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7885202	2018	Bovine	cluster_191	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7888770	2018	Human	singleton_988	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7896486	2018	Bovine	cluster_171	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7898955	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7903542	2018	Bovine	cluster_78	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7905902	2018	Human	cluster_90	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7906044	2018	Human	singleton_1074	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7906048	2018	Human	singleton_499	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7906060	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7906236	2018	Human	cluster_221	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7906241	2018	Human	cluster_221	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7906277	2018	Human	cluster_207	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7906489	2018	Human	cluster_191	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7906495	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7906595	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7906600	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7906605	2018	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7906674	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7906675	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7909677	2018	Human	singleton_350	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7909796	2018	Human	singleton_633	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7909825	2018	Human	singleton_779	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7909826	2018	Human	singleton_77	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7939525	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7939536	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7939573	2018	Human	cluster_207	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7939638	2018	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7940204	2018	Swine	cluster_166	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7942460	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7946311	2018	Turkey	singleton_532	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7946488	2018	Turkey	cluster_180	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7956000	2018	Bovine	singleton_208	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7958655	Unknown	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7958657	2018	Human	cluster_169	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7958756	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7963982	2018	Human	cluster_144	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7965760	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR7994206	2018	Human	cluster_191	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8003653	2018	Human	cluster_180	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8003666	2018	Human	cluster_180	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8030013	2018	Human	singleton_845	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8030235	2018	Human	cluster_220	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8030260	2018	Human	cluster_220	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8030264	2018	Human	cluster_63	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8054092	2018	Human	cluster_220	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8054138	2018	Human	cluster_191	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8054174	2018	Human	cluster_207	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8054176	2018	Human	singleton_689	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8054331	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8054441	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8058196	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8058219	2018	Bovine	cluster_70	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8058236	2018	Bovine	singleton_707	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8069388	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8069410	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8069593	2018	Human	cluster_59	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8069662	2018	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8069669	2018	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8076017	2018	Human	cluster_80	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8076084	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8076134	2018	Human	singleton_622	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8083637	2018	Human	singleton_268	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8092036	2018	Human	singleton_863	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8098480	2018	Swine	singleton_98	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8103340	2018	Human	cluster_169	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8109903	2018	Human	singleton_504	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8110496	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8110511	2018	Human	singleton_772	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8113596	2018	Human	cluster_191	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8113657	2018	Human	singleton_956	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8129174	2018	Human	cluster_223	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8129308	2018	Human	cluster_191	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8134434	2018	Human	singleton_591	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8142500	2018	Human	cluster_207	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8144675	2018	Human	cluster_59	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8145072	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8145075	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8145142	2018	Human	singleton_1110	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8145240	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8145312	2018	Human	singleton_987	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8146897	2018	Turkey	singleton_97	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8157098	2018	Human	cluster_144	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8157254	2018	Bovine	singleton_493	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8157281	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8157350	2008	Human	singleton_929	singleton_24	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8157447	2018	Bovine	cluster_66	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8164363	2018	Human	singleton_342	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8164396	2018	Human	cluster_207	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8170090	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8170267	2018	Human	cluster_90	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8170293	2018	Human	cluster_220	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8170353	2018	Human	cluster_128	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8170404	2018	Bovine	cluster_222	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8170414	2018	Human	cluster_34	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8170439	2018	Human	cluster_169	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8170802	2018	Human	singleton_266	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8172868	2018	Bovine	singleton_765	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8176018	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8177370	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8185422	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8185534	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8189000	2018	Human	cluster_214	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8192986	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8192987	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8193023	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8198631	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8207767	2018	Human	singleton_1075	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8211661	2018	Human	cluster_169	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8216246	2016	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8235431	2018	Human	cluster_161	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8235536	2018	Human	cluster_191	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8235544	2018	Human	singleton_103	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8239077	2018	Human	singleton_441	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8239131	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8249046	2018	Bovine	cluster_78	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8263089	2018	Human	singleton_1100	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8263100	2018	Human	cluster_87	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8263714	2018	Swine	singleton_411	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8265958	2018	Human	singleton_375	singleton_11	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8265962	2018	Human	cluster_59	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8266276	2018	Human	cluster_180	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8268131	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8268133	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8268195	2018	Human	singleton_1193	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8275008	2018	Bovine	singleton_713	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8280698	2018	Human	cluster_191	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8280735	2018	Human	cluster_46	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8280759	2018	Human	cluster_215	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8280766	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8291759	2018	Human	singleton_503	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8294458	2018	Human	singleton_940	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8294504	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8294539	2018	Human	singleton_800	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8294608	2018	Human	cluster_207	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8298862	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8298867	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8299268	2018	Human	singleton_86	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8299284	2018	Human	cluster_207	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8303580	2018	Human	singleton_29	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8305712	2018	Human	cluster_211	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8305755	2018	Human	cluster_190	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8315351	2018	Turkey	singleton_685	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8321692	2018	Human	singleton_396	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8321999	2018	Bovine	cluster_141	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8348357	2018	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8348947	2018	Human	cluster_228	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8354958	2018	Human	singleton_1167	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8355558	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8355595	2018	Human	singleton_1041	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8356159	2018	Human	singleton_1065	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8356173	2018	Human	cluster_162	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8358524	2018	Human	singleton_780	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8364658	2018	Human	singleton_638	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8364696	2018	Bovine	cluster_128	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8370052	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8381718	2018	Chicken	singleton_717	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8383786	2018	Human	cluster_211	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8384206	2018	Human	singleton_85	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8384304	2018	Human	cluster_133	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8384514	2018	Human	cluster_133	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8384872	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8384917	2018	Human	singleton_1112	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8388945	2016	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8388979	2018	Human	singleton_1137	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8389326	2018	Human	singleton_647	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8394193	2018	Human	cluster_16	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8401021	2018	Human	cluster_147	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8418726	2018	Human	cluster_69	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8418800	2018	Human	cluster_69	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8422097	2018	Bovine	cluster_166	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8422109	2018	Turkey	cluster_74	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8426297	2018	Turkey	cluster_133	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8428522	2018	Human	singleton_280	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8428530	2018	Human	singleton_267	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8434905	2018	Human	singleton_562	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8440035	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8444444	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8444462	2018	Human	cluster_202	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8455538	2018	Human	singleton_305	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8455557	2018	Human	cluster_91	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8460359	2018	Human	cluster_180	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8470588	2018	Human	singleton_335	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8494951	2018	Human	singleton_234	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8495093	2018	Human	cluster_150	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8495099	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8495112	2018	Human	cluster_128	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8502633	2018	Human	singleton_884	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8511080	2018	Human	cluster_92	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8511114	2018	Human	singleton_1127	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8511159	2019	Human	singleton_802	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8511196	2018	Human	cluster_166	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8511226	Unknown	Human	cluster_141	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8511705	2019	Human	cluster_152	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8530211	2018	Human	cluster_202	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8530447	2018	Human	cluster_199	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8530491	2018	Human	cluster_215	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8530716	2018	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8530955	2019	Human	singleton_967	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8532399	2018	Human	cluster_133	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8533939	2019	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8545586	2019	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8548553	2019	Swine	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR8551065	2018	Human	cluster_128	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
