ID	Year	Source	MST-14	MST-49	MST-65	MST-83	MST-96	MST-110	MST-129	MST-145	MST-154	MST-167	MST-224	MST-426	MST-490	MST-656
SRR5110546	2016	Human	singleton_715	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR5110550	Unknown	Human	singleton_694	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR5110555	2016	Human	singleton_777	cluster_33	cluster_35	cluster_36	cluster_29	cluster_25	cluster_27	cluster_30	cluster_26	cluster_19	cluster_9	cluster_4	cluster_3	cluster_2
SRR5110558	2016	Human	singleton_484	singleton_312	singleton_281	singleton_253	cluster_40	cluster_36	cluster_39	cluster_44	cluster_40	cluster_33	cluster_9	cluster_4	cluster_3	cluster_2
SRR5110560	2016	Human	cluster_53	cluster_32	cluster_34	cluster_29	cluster_29	cluster_25	cluster_27	cluster_30	cluster_26	cluster_19	cluster_9	cluster_4	cluster_3	cluster_2
SRR5110568	2016	Human	cluster_53	cluster_32	cluster_34	cluster_29	cluster_29	cluster_25	cluster_27	cluster_30	cluster_26	cluster_19	cluster_9	cluster_4	cluster_3	cluster_2
SRR5120943	2016	Bovine	singleton_201	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5121496	2016	Human	singleton_151	cluster_24	cluster_26	cluster_22	cluster_15	cluster_9	cluster_9	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5121586	2016	Human	singleton_153	singleton_58	singleton_48	cluster_15	cluster_10	cluster_9	cluster_9	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5125999	2016	Human	singleton_495	singleton_323	singleton_292	singleton_264	singleton_248	singleton_234	singleton_196	cluster_74	cluster_67	cluster_54	cluster_9	cluster_4	cluster_3	cluster_2
SRR5132358	2016	Human	singleton_496	singleton_324	singleton_293	singleton_265	singleton_249	singleton_235	singleton_197	singleton_159	singleton_142	cluster_54	cluster_9	cluster_4	cluster_3	cluster_2
SRR5145202	2016	Human	singleton_685	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR5152056	2016	Human	singleton_717	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR5152115	2016	Human	singleton_110	cluster_24	cluster_26	cluster_22	cluster_15	cluster_9	cluster_9	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5170154	2016	Human	cluster_55	cluster_35	cluster_37	cluster_31	cluster_23	cluster_18	cluster_18	cluster_17	cluster_13	cluster_14	cluster_9	cluster_4	cluster_3	cluster_2
SRR5221520	Unknown	Human	singleton_761	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR5238191	2017	Human	singleton_132	singleton_52	singleton_45	singleton_31	singleton_29	singleton_27	singleton_21	singleton_17	singleton_13	singleton_11	cluster_9	cluster_4	cluster_3	cluster_2
SRR5238308	2017	Human	singleton_147	cluster_55	cluster_57	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5251609	2016	Swine	cluster_69	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5335978	2017	Human	singleton_276	cluster_33	cluster_35	cluster_36	cluster_29	cluster_25	cluster_27	cluster_30	cluster_26	cluster_19	cluster_9	cluster_4	cluster_3	cluster_2
SRR5361545	2017	Human	cluster_4	cluster_2	cluster_2	cluster_1	cluster_1	cluster_1	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5376226	2017	Bovine	singleton_239	singleton_85	singleton_62	singleton_45	singleton_37	cluster_45	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR5379138	2016	Human	singleton_737	singleton_506	singleton_465	singleton_426	cluster_67	cluster_74	cluster_74	cluster_77	cluster_70	cluster_57	cluster_9	cluster_4	cluster_3	cluster_2
SRR5408938	2017	Human	cluster_55	cluster_35	cluster_37	cluster_31	cluster_23	cluster_18	cluster_18	cluster_17	cluster_13	cluster_14	cluster_9	cluster_4	cluster_3	cluster_2
SRR5413279	2017	Human	singleton_695	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR5418884	2017	Human	singleton_743	cluster_76	cluster_78	cluster_70	cluster_68	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5440583	2017	Human	singleton_417	singleton_247	singleton_216	singleton_188	singleton_173	singleton_160	cluster_28	cluster_31	cluster_27	cluster_53	cluster_9	cluster_4	cluster_3	cluster_2
SRR5501165	2017	Human	singleton_70	singleton_10	singleton_7	cluster_3	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5508422	2017	Human	singleton_652	singleton_456	singleton_419	singleton_386	singleton_362	singleton_331	singleton_260	singleton_205	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR5508448	2016	Human	singleton_536	singleton_364	singleton_333	singleton_305	singleton_288	singleton_272	singleton_223	cluster_50	cluster_45	cluster_37	cluster_9	cluster_4	cluster_3	cluster_2
SRR5514438	2017	Bovine	cluster_32	cluster_18	cluster_19	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5514440	2017	Bovine	cluster_107	cluster_80	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR5574832	2017	Human	singleton_598	singleton_408	singleton_375	cluster_66	cluster_63	cluster_64	cluster_63	cluster_67	cluster_60	cluster_47	cluster_5	cluster_2	cluster_1	cluster_1
SRR5578719	2017	Human	singleton_39	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5583110	2017	Human	singleton_127	singleton_47	singleton_40	singleton_26	singleton_24	singleton_22	singleton_17	singleton_13	singleton_9	cluster_3	cluster_9	cluster_4	cluster_3	cluster_2
SRR5583869	2017	Human	singleton_677	singleton_475	singleton_438	singleton_405	singleton_379	singleton_347	singleton_267	cluster_61	cluster_57	cluster_45	cluster_4	cluster_3	cluster_2	cluster_1
SRR5588625	2017	Human	singleton_569	singleton_394	singleton_363	singleton_334	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR5632233	2017	Human	singleton_365	singleton_198	singleton_168	singleton_142	singleton_131	singleton_123	cluster_73	cluster_76	cluster_69	cluster_56	cluster_9	cluster_4	cluster_3	cluster_2
SRR5642207	2017	Human	singleton_238	singleton_84	cluster_24	cluster_20	cluster_13	cluster_45	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR5646624	2017	Bovine	cluster_15	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5646691	2017	Bovine	cluster_15	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5655456	2017	Human	singleton_309	cluster_33	cluster_35	cluster_36	cluster_29	cluster_25	cluster_27	cluster_30	cluster_26	cluster_19	cluster_9	cluster_4	cluster_3	cluster_2
SRR5676369	2017	Human	singleton_131	singleton_51	singleton_44	singleton_30	singleton_28	singleton_26	singleton_20	singleton_16	singleton_12	singleton_10	cluster_9	cluster_4	cluster_3	cluster_2
SRR5682863	2017	Human	singleton_686	singleton_480	cluster_70	cluster_63	cluster_60	cluster_61	cluster_60	cluster_64	cluster_57	cluster_45	cluster_4	cluster_3	cluster_2	cluster_1
SRR5704992	2017	Swine	cluster_15	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5714228	2017	Human	singleton_98	singleton_22	singleton_15	singleton_5	singleton_5	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5714839	2017	Human	singleton_413	singleton_245	singleton_214	singleton_186	singleton_171	singleton_159	singleton_135	singleton_105	singleton_94	cluster_29	cluster_9	cluster_4	cluster_3	cluster_2
SRR5723932	2017	Human	singleton_696	singleton_483	singleton_443	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR5742365	2017	Human	singleton_705	singleton_491	singleton_451	cluster_63	cluster_60	cluster_61	cluster_60	cluster_64	cluster_57	cluster_45	cluster_4	cluster_3	cluster_2	cluster_1
SRR5819517	2017	Bovine	singleton_567	singleton_393	singleton_362	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR5828285	2017	Bovine	singleton_47	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5851118	2017	Human	singleton_752	singleton_515	singleton_474	singleton_435	singleton_405	singleton_367	singleton_280	singleton_218	singleton_196	cluster_50	cluster_9	cluster_4	cluster_3	cluster_2
SRR5884526	2017	Swine	singleton_176	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5887854	2017	Human	singleton_794	singleton_537	singleton_496	singleton_457	singleton_426	singleton_386	singleton_295	cluster_79	cluster_72	cluster_59	cluster_9	cluster_4	cluster_3	cluster_2
SRR5901564	2017	Bovine	cluster_15	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5909492	2017	Human	singleton_438	singleton_268	singleton_237	singleton_209	singleton_194	singleton_180	cluster_31	cluster_35	cluster_30	cluster_25	cluster_9	cluster_4	cluster_3	cluster_2
SRR5921248	2017	Human	singleton_337	singleton_170	singleton_140	singleton_114	singleton_103	singleton_96	singleton_76	singleton_59	singleton_53	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR5921498	2017	Human	singleton_645	singleton_449	singleton_412	singleton_379	cluster_55	cluster_56	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR5935615	Unknown	Human	singleton_326	singleton_161	singleton_132	singleton_108	singleton_97	singleton_91	singleton_71	singleton_54	singleton_48	singleton_40	cluster_9	cluster_4	cluster_3	cluster_2
SRR5945310	Unknown	Bovine	cluster_69	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5945313	Unknown	Bovine	cluster_69	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5945315	Unknown	Bovine	cluster_69	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5951317	2010	Other Animal	singleton_801	cluster_85	cluster_86	cluster_78	cluster_76	cluster_75	cluster_76	cluster_80	cluster_73	cluster_60	cluster_9	cluster_4	cluster_3	cluster_2
SRR5990953	2017	Human	singleton_104	cluster_75	cluster_77	cluster_69	cluster_66	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR5993043	2017	Human	singleton_745	singleton_508	singleton_467	singleton_428	singleton_398	cluster_47	cluster_52	cluster_58	cluster_53	cluster_41	cluster_9	cluster_4	cluster_3	cluster_2
SRR5993082	2017	Human	singleton_716	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR6029203	2017	Human	singleton_278	singleton_120	singleton_95	cluster_36	cluster_29	cluster_25	cluster_27	cluster_30	cluster_26	cluster_19	cluster_9	cluster_4	cluster_3	cluster_2
SRR6029277	2017	Human	singleton_460	singleton_290	singleton_259	singleton_231	singleton_216	singleton_202	singleton_171	cluster_38	cluster_33	cluster_29	cluster_9	cluster_4	cluster_3	cluster_2
SRR6042485	2017	Human	singleton_112	singleton_33	singleton_26	singleton_13	singleton_11	singleton_9	singleton_5	singleton_4	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6050822	2017	Human	singleton_71	singleton_11	singleton_8	cluster_3	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6051524	2017	Swine	cluster_107	cluster_80	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR6051528	2017	Bovine	cluster_107	cluster_80	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR6054135	2017	Human	singleton_664	singleton_468	singleton_431	singleton_398	singleton_374	singleton_342	singleton_265	cluster_61	cluster_57	cluster_45	cluster_4	cluster_3	cluster_2	cluster_1
SRR6107317	2017	Human	singleton_796	cluster_85	cluster_86	cluster_78	cluster_76	cluster_75	cluster_76	cluster_80	cluster_73	cluster_60	cluster_9	cluster_4	cluster_3	cluster_2
SRR6131643	2017	Bovine	cluster_15	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6134231	2017	Human	singleton_620	singleton_424	singleton_388	singleton_355	singleton_335	singleton_310	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR6143731	2017	Human	singleton_272	singleton_115	singleton_90	singleton_70	singleton_60	singleton_56	singleton_43	singleton_33	singleton_28	singleton_22	cluster_9	cluster_4	cluster_3	cluster_2
SRR6155354	2017	Human	cluster_107	cluster_80	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR6158625	2017	Human	singleton_428	singleton_258	singleton_227	singleton_199	singleton_184	singleton_170	cluster_30	cluster_33	cluster_29	cluster_23	cluster_9	cluster_4	cluster_3	cluster_2
SRR6165644	2017	Human	singleton_799	cluster_85	cluster_86	cluster_78	cluster_76	cluster_75	cluster_76	cluster_80	cluster_73	cluster_60	cluster_9	cluster_4	cluster_3	cluster_2
SRR6195135	2017	Human	singleton_461	singleton_291	singleton_260	singleton_232	singleton_217	singleton_203	singleton_172	singleton_140	singleton_126	cluster_29	cluster_9	cluster_4	cluster_3	cluster_2
SRR6203190	2010	Other Animal	cluster_115	cluster_84	cluster_86	cluster_78	cluster_76	cluster_75	cluster_76	cluster_80	cluster_73	cluster_60	cluster_9	cluster_4	cluster_3	cluster_2
SRR6203664	2008	Human	cluster_115	cluster_84	cluster_86	cluster_78	cluster_76	cluster_75	cluster_76	cluster_80	cluster_73	cluster_60	cluster_9	cluster_4	cluster_3	cluster_2
SRR6217902	2017	Human	singleton_656	singleton_460	singleton_423	singleton_390	singleton_366	singleton_334	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR6243369	2017	Unknown	cluster_107	cluster_80	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR6243399	2017	Human	singleton_400	singleton_232	singleton_202	singleton_176	singleton_164	singleton_152	singleton_128	singleton_100	singleton_89	singleton_64	cluster_9	cluster_4	cluster_3	cluster_2
SRR6255453	2017	Bovine	singleton_45	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6289577	2017	Human	singleton_113	cluster_26	cluster_28	cluster_23	cluster_16	cluster_10	cluster_10	cluster_8	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6310658	2017	Human	singleton_161	cluster_55	cluster_57	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6317134	2017	Other	cluster_107	cluster_80	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR6335204	2017	Bovine	cluster_32	cluster_18	cluster_19	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6337538	2017	Swine	singleton_199	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6354071	2017	Bovine	cluster_105	cluster_80	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR6356146	2017	Bovine	singleton_184	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6371596	2017	Human	cluster_26	cluster_15	cluster_14	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6373669	2017	Human	singleton_345	singleton_178	singleton_148	singleton_122	singleton_111	singleton_104	cluster_20	cluster_19	cluster_14	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR6384924	2017	Human	singleton_502	singleton_330	singleton_299	singleton_271	singleton_255	singleton_241	singleton_203	singleton_163	singleton_146	singleton_99	cluster_9	cluster_4	cluster_3	cluster_2
SRR6385505	2017	Human	singleton_243	singleton_89	singleton_65	singleton_47	cluster_6	cluster_4	cluster_2	cluster_6	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6412480	2017	Human	singleton_693	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR6426127	2017	Swine	singleton_186	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6434115	2017	Human	singleton_721	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR6446729	2017	Human	singleton_714	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR6457927	2017	Human	singleton_592	cluster_60	cluster_60	cluster_54	cluster_48	cluster_49	cluster_53	cluster_59	cluster_54	cluster_42	cluster_1	cluster_2	cluster_1	cluster_1
SRR6481323	2017	Human	singleton_629	singleton_433	singleton_397	singleton_364	singleton_342	singleton_314	singleton_256	singleton_203	singleton_185	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR6485425	2017	Human	singleton_477	singleton_305	singleton_274	singleton_246	singleton_231	singleton_217	singleton_186	singleton_152	singleton_137	singleton_91	cluster_9	cluster_4	cluster_3	cluster_2
SRR6650874	2017	Human	singleton_174	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6677387	2018	Human	singleton_414	cluster_39	cluster_42	cluster_37	cluster_30	cluster_26	cluster_28	cluster_31	cluster_27	cluster_53	cluster_9	cluster_4	cluster_3	cluster_2
SRR6687328	2017	Human	cluster_26	cluster_15	cluster_14	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6703752	2017	Human	singleton_347	singleton_180	singleton_150	singleton_124	singleton_113	singleton_106	singleton_84	singleton_67	singleton_60	singleton_45	cluster_9	cluster_4	cluster_3	cluster_2
SRR6703772	2017	Human	singleton_89	cluster_12	cluster_75	cluster_67	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6715691	2018	Human	singleton_665	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR6791836	2018	Human	singleton_330	singleton_164	singleton_135	cluster_32	cluster_24	cluster_45	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR6794956	2018	Human	singleton_85	cluster_10	cluster_10	cluster_6	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6813661	2017	Human	singleton_129	singleton_49	singleton_42	singleton_28	singleton_26	singleton_24	cluster_3	cluster_1	cluster_1	cluster_1	cluster_9	cluster_4	cluster_3	cluster_2
SRR6870647	2017	Human	cluster_103	cluster_77	cluster_79	cluster_71	cluster_69	cluster_68	cluster_74	cluster_77	cluster_70	cluster_57	cluster_9	cluster_4	cluster_3	cluster_2
SRR6879891	2017	Human	cluster_103	cluster_77	cluster_79	cluster_71	cluster_69	cluster_68	cluster_74	cluster_77	cluster_70	cluster_57	cluster_9	cluster_4	cluster_3	cluster_2
SRR6880182	2018	Human	singleton_22	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6903155	2018	Human	singleton_663	singleton_467	singleton_430	singleton_397	singleton_373	singleton_341	singleton_264	cluster_61	cluster_57	cluster_45	cluster_4	cluster_3	cluster_2	cluster_1
SRR6926892	2017	Human	singleton_194	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6933120	2018	Bovine	singleton_23	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6940357	2018	Bovine	cluster_101	cluster_76	cluster_78	cluster_70	cluster_68	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6984565	2018	Human	cluster_21	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR6984601	2018	Human	cluster_95	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR7028058	2018	Human	cluster_3	cluster_2	cluster_2	cluster_1	cluster_1	cluster_1	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR7039670	2018	Human	singleton_780	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR7063439	2017	Human	singleton_382	singleton_215	singleton_185	singleton_159	singleton_148	singleton_138	singleton_115	singleton_89	singleton_80	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR7081880	2017	Human	singleton_77	cluster_7	cluster_7	cluster_4	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR7089242	2018	Human	singleton_123	singleton_43	singleton_36	singleton_22	singleton_20	singleton_18	singleton_13	cluster_3	cluster_3	cluster_3	cluster_9	cluster_4	cluster_3	cluster_2
SRR7105153	2018	Human	cluster_40	cluster_23	cluster_25	cluster_20	cluster_13	cluster_45	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR7127927	2017	Human	singleton_481	singleton_309	singleton_278	singleton_250	singleton_235	singleton_221	singleton_188	singleton_154	singleton_139	singleton_93	cluster_9	cluster_4	cluster_3	cluster_2
SRR7132610	2018	Human	singleton_415	cluster_39	cluster_42	cluster_37	cluster_30	cluster_26	cluster_28	cluster_31	cluster_27	cluster_53	cluster_9	cluster_4	cluster_3	cluster_2
SRR7234453	2017	Human	singleton_94	cluster_6	cluster_6	cluster_67	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR7234711	2017	Human	singleton_1	singleton_1	cluster_1	cluster_13	cluster_8	cluster_6	cluster_6	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR7253119	Unknown	Bovine	singleton_574	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR7257603	2018	Bovine	singleton_193	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR7263159	2018	Human	cluster_26	cluster_15	cluster_14	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR7267894	2018	Swine	cluster_32	cluster_18	cluster_19	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR7346618	2018	Human	cluster_37	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR7348194	2018	Human	singleton_751	singleton_514	singleton_473	singleton_434	singleton_404	singleton_366	cluster_74	cluster_77	cluster_70	cluster_57	cluster_9	cluster_4	cluster_3	cluster_2
SRR7348304	2018	Human	singleton_4	singleton_4	singleton_3	cluster_21	cluster_14	cluster_8	cluster_8	cluster_6	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR7358419	2018	Swine	cluster_101	cluster_76	cluster_78	cluster_70	cluster_68	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR7414638	2018	Human	cluster_21	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
